"","Time","Month","Year","predicted_RECO","Daily_NEE","Daily_RECO_temp","Daily_RECO_flux","Daily_resi_temp","Daily_EF","Daily_TA","Total_Randunc","Mean_HH_P_ERA"
"664","2006-01-12",1,2006,NA,0.00620085,0.115356139122781,0.1615285,-0.109155289122781,0.0849098519719592,7.8045,NA,NA
"665","2006-01-13",1,2006,NA,0.219684801764706,0.178699130073638,0.168686176470588,0.0409856716910677,0.17257025356128,13.6812941176471,NA,NA
"666","2006-01-14",1,2006,NA,0.204670833333333,0.175732351402481,0.1973685,0.0289384819308527,0.121222127266285,16.475,NA,NA
"667","2006-01-15",1,2006,NA,0.136674660625,0.121560197485789,0.156938625,0.0151144631392111,0.0967519873070327,12.41875,NA,NA
"668","2006-01-16",1,2006,NA,0.027295155,0.0475053182790666,0.0936645,-0.0202101632790666,0.0397113354126271,4.453,NA,NA
"669","2006-01-17",1,2006,NA,0.018020476875,0.010336996746887,0.09564225,0.00768348012811303,0.120235141892773,-0.4595,NA,NA
"670","2006-01-19",1,2006,NA,0.0226187333333333,0.0226444141635282,0.527540666666667,-2.56808301948366e-05,0.0991329329785608,11.675,NA,NA
"671","2006-01-20",1,2006,NA,0.0489018243333333,0.0130119495125214,0.239961888888889,0.0358898748208119,0.0774987133517926,0.590666666666667,NA,NA
"672","2006-01-21",1,2006,NA,0.0140051,0.224834379736158,0.401345333333333,-0.210829279736158,0.0610261425666642,4.2275,NA,NA
"673","2006-01-22",1,2006,NA,0.03217126,0.222951195378866,0.3562718,-0.190779935378866,0.0693091089678601,3.2208,NA,NA
"674","2006-01-23",1,2006,NA,0.959070181818182,0.735163653532396,0.706239090909091,0.223906528285786,0.0502971014859575,13.1609090909091,NA,NA
"675","2006-01-24",1,2006,NA,1.07972762727273,0.548651732783029,0.664484636363636,0.531075894489698,0.0707195890762814,12.8559090909091,NA,NA
"676","2006-01-25",1,2006,NA,0.0636939833333333,0.316156201835616,0.541235166666667,-0.252462218502283,0.102997483784015,12.1883333333333,NA,NA
"677","2006-01-26",1,2006,NA,0.0213499454545455,0.0260932973259762,0.195578636363636,-0.0047433518714307,0.103290084339257,2.77809090909091,NA,NA
"678","2006-01-27",1,2006,NA,0.0547186666666667,0.0217118149804075,0.196643666666667,0.0330068516862591,0.0841307704113558,7.39533333333333,NA,NA
"679","2006-01-28",1,2006,NA,0.0420340444444444,0.010751149923184,0.0722661111111111,0.0312828945212605,0.0640287915850863,3.90077777777778,NA,NA
"680","2006-01-29",1,2006,NA,0.0317129916666667,0.00990086524391532,0.0616165,0.0218121264227513,0.0710130618949874,5.01766666666667,NA,NA
"681","2006-01-30",1,2006,NA,0.0353108111111111,0.0161475896337726,0.0684672222222222,0.0191632214773386,0.0939733867559234,8.03688888888889,NA,NA
"682","2006-01-31",1,2006,NA,-0.05695472,0.0308970386904651,0.0676718,-0.0878517586904651,0.0665200131105475,10.4594,NA,NA
"683","2006-02-01",2,2006,NA,0.0295012252941176,0.0212413589752688,0.043284,0.00825986631884881,0.0789510343069591,6.65405882352941,NA,NA
"684","2006-02-02",2,2006,NA,0.078100916,0.0221069915644724,0.0597886,0.0559939244355276,0.0736969906948767,7.2546,NA,NA
"685","2006-02-03",2,2006,NA,0.049648423,0.0347475454187581,0.1338007,0.0149008775812419,0.075653186649052,9.0827,NA,NA
"686","2006-02-04",2,2006,NA,0.0413656388888889,0.0496762680815447,0.212206222222222,-0.00831062919265577,0.0936570434311459,10.3977777777778,NA,NA
"687","2006-02-05",2,2006,NA,0.0604267857142857,0.0497065674824501,0.264777642857143,0.0107202182318357,0.0923337900635687,10.7178571428571,NA,NA
"688","2006-02-06",2,2006,NA,0.057709012962963,0.257516464971006,0.317372185185185,-0.199807452008043,0.0587856995810428,10.8545185185185,NA,NA
"689","2006-02-07",2,2006,0.816691848467449,0.997822043478261,0.405680036333805,0.42173552173913,0.592142007144455,0.0737047779622904,14.6308695652174,0.0929333737302819,0
"690","2006-02-08",2,2006,NA,0.53229555,0.502412600687638,0.4971013,0.029882949312362,0.0993043058297072,16.5185,NA,NA
"691","2006-02-09",2,2006,NA,0.445880692307692,0.439758454915227,0.475417076923077,0.00612223739246481,0.0673487666060015,15.5723076923077,NA,NA
"692","2006-02-10",2,2006,NA,0.152119942857143,0.237851502548925,0.235008,-0.0857315596917826,0.370195549784926,7.40314285714286,NA,NA
"693","2006-02-11",2,2006,NA,0.059204378,0.239999336930625,0.2341104,-0.180794958930625,0.190048863518964,8.80306666666667,NA,NA
"694","2006-02-12",2,2006,NA,0.477626894736842,0.348205372271466,0.284991894736842,0.129421522465376,0.151632937718436,13.9968421052632,NA,NA
"695","2006-02-13",2,2006,NA,-0.005291325,0.245858490882499,0.19794275,-0.251149815882499,0.111006624244091,11.26,NA,NA
"696","2006-02-14",2,2006,NA,0.141529135714286,0.332525787167305,0.228234714285714,-0.190996651453019,0.192402114513375,15.3729285714286,NA,NA
"697","2006-02-15",2,2006,NA,0.187297970384615,0.268532946135762,0.205822,-0.0812349757511465,0.103510616479676,15.2061538461538,NA,NA
"698","2006-02-16",2,2006,NA,0.317379285714286,0.203440887832232,0.173777,0.113938397882054,0.0762827064343738,13.7014285714286,NA,NA
"699","2006-02-18",2,2006,NA,0.11556515,0.176179590752816,0.1281535,-0.060614440752816,0.169821430274714,14.335,NA,NA
"700","2006-02-20",2,2006,NA,0.02950385,0.0469014178165284,0.042450875,-0.0173975678165284,0.0726137726239465,3.221,NA,NA
"701","2006-02-21",2,2006,NA,0.06045702375,0.0524578169353383,0.05264225,0.00799920681466173,0.065880068229281,7.3315,NA,NA
"702","2006-02-22",2,2006,NA,0.0897477,0.035452508052607,0.04399175,0.054295191947393,0.0430617086424542,4.2,NA,NA
"703","2006-02-23",2,2006,NA,0.03250336,0.0486123039791093,0.0610292,-0.0161089439791093,0.0557879037940286,8.7016,NA,NA
"704","2006-03-04",3,2006,NA,0.06630742,0.0129979532718383,0.0017136,0.0533094667281616,0.110813162940918,8.794,NA,NA
"705","2006-03-05",3,2006,NA,-0.0220332846666667,0.015062693236626,0.01693575,-0.0370959779032926,0.10775779643258,8.90925,NA,NA
"706","2006-03-06",3,2006,NA,0.06665824,0.11029975609137,0.0796716,-0.0436415160913701,0.0732054751861075,13.443,NA,NA
"707","2006-03-07",3,2006,NA,0.16396675,0.186146885840842,0.1520627,-0.0221801358408421,0.113589452908932,14.424,NA,NA
"708","2006-03-08",3,2006,NA,0.09063151,0.146559918232342,0.1353043,-0.0559284082323417,0.156237322619799,11.533,NA,NA
"709","2006-03-09",3,2006,NA,0.4327984,0.245304063132249,0.2019716,0.187494336867751,0.0713903151905699,12.195,NA,NA
"710","2006-03-10",3,2006,NA,0.0668618370833333,0.30110964436041,0.178139291666667,-0.234247807277077,0.116430101488676,9.22833333333333,NA,NA
"711","2006-03-11",3,2006,NA,0.320648113571429,0.379306087441627,0.169685428571429,-0.0586579738701983,0.173916683125725,7.12564285714286,NA,NA
"712","2006-03-13",3,2006,0.444532912877589,0.316001,0.130080735744027,0.0921868888888889,0.185920264255973,0.279358818930704,0.121111111111111,0.0794166451981627,0
"713","2006-03-15",3,2006,NA,0.0242035,0.232220873599939,0.2222175,-0.208017373599939,0.146832424820181,10.925,NA,NA
"714","2006-03-16",3,2006,NA,0.1151111875,0.200500690058974,0.192633625,-0.0853895025589742,0.200777511126327,9.09225,NA,NA
"715","2006-03-17",3,2006,NA,0.40291218,0.275360290024467,0.2918118,0.127551889975533,0.188945090746488,15.844,NA,NA
"716","2006-03-18",3,2006,NA,0.146941572727273,0.295267345344419,0.218205727272727,-0.148325772617146,0.108678182490127,11.1054545454545,NA,NA
"717","2006-03-19",3,2006,0.431472825042975,0.44645125,0.193913014444054,0.16064575,0.252538235555946,0.44312524055668,4.2385,0.126399742053238,0.0915416666666667
"718","2006-03-20",3,2006,NA,-0.21560585,0.180142204587874,0.171549166666667,-0.395748054587874,0.344738007035911,3.22566666666667,NA,NA
"719","2006-03-21",3,2006,NA,0.280927123529412,0.434996924084753,0.300256176470588,-0.154069800555341,0.218943776067608,6.51252941176471,NA,NA
"720","2006-03-23",3,2006,1.02802769286606,1.12323936363636,0.649825804238968,0.555841818181818,0.473413559397395,0.14358380508353,14.7936363636364,0.166443879077842,0
"721","2006-03-24",3,2006,NA,0.62633043125,0.523272228213428,0.500008125,0.103058203036572,0.155672780796686,13.365,NA,NA
"722","2006-03-25",3,2006,NA,0.122369922307692,0.471827753919913,0.428867769230769,-0.349457831612221,0.121512690209284,11.3684615384615,NA,NA
"723","2006-03-26",3,2006,NA,0.246046,0.871935759293477,0.622398,-0.625889759293477,0.157573715779698,20.1,NA,NA
"724","2006-03-27",3,2006,NA,0.611947,0.525797895276307,0.492487,0.086149104723693,0.156322625363033,18.12,NA,NA
"725","2006-03-28",3,2006,NA,0.34772,0.37925308733561,0.435346222222222,-0.0315330873356099,0.45255991474079,17.9411111111111,NA,NA
"726","2006-03-29",3,2006,NA,0.32343092,0.33055417028218,0.313796666666667,-0.00712325028217964,0.117672947779138,13.852,NA,NA
"727","2006-03-31",3,2006,NA,0.436334666666667,0.400920297134947,0.361086666666667,0.0354143695317193,0.104850803649224,17.9466666666667,NA,NA
"728","2006-04-02",4,2006,NA,0.00637237777777778,0.166032674105758,0.190376222222222,-0.15966029632798,0.102494383809696,8.46088888888889,NA,NA
"729","2006-04-03",4,2006,NA,0.030409,0.248268117766547,0.2949165,-0.217859117766547,0.131959129221806,15.44,NA,NA
"730","2006-04-04",4,2006,NA,0.2993055,0.275631610076598,0.336521866666667,0.0236738899234018,0.112701605616124,18.4373333333333,NA,NA
"731","2006-04-05",4,2006,NA,0.412119807727273,0.310471275879315,0.310637454545455,0.101648531847958,0.0909392992568279,17.6109090909091,NA,NA
"732","2006-04-06",4,2006,NA,0.08286725,0.223446866508574,0.16538625,-0.140579616508574,0.0693513301645358,8.8905,NA,NA
"733","2006-04-07",4,2006,NA,0.0709248269230769,0.17757141602176,0.153502384615385,-0.106646589098683,0.0659728058736429,8.51469230769231,NA,NA
"734","2006-04-08",4,2006,NA,0.054211827,0.245498766205654,0.2242125,-0.191286939205654,0.0626277794823187,14.557,NA,NA
"735","2006-04-09",4,2006,NA,0.248732033333333,0.266594462196527,0.238112,-0.0178624288631941,0.093440529478053,16.4138888888889,NA,NA
"736","2006-04-10",4,2006,0.600105099382238,0.54484366,0.261491329786612,0.281753666666667,0.283352330213388,0.227899126419943,19.6033333333333,0.0724809921115261,0
"737","2006-04-11",4,2006,NA,0.13911,0.336765583509211,0.2978275,-0.197655583509211,0.0941357905831086,19.55,NA,NA
"738","2006-04-12",4,2006,NA,-0.0239356,0.193063114024655,0.234255,-0.216998714024655,0.0870157565965042,14.6066666666667,NA,NA
"739","2006-04-13",4,2006,NA,0.161380529411765,0.253429273774935,0.294797705882353,-0.0920487443631699,0.0954074991003635,17.2641176470588,NA,NA
"740","2006-04-14",4,2006,0.640176306977938,0.462604866666667,0.242702281329815,0.3317325,0.219902585336852,0.102537742135286,19.16,0.0979239900763101,0
"741","2006-04-15",4,2006,NA,0.1082956,0.211212551359688,0.2532355,-0.102916951359688,0.0456425530532745,14.76,NA,NA
"742","2006-04-16",4,2006,NA,0.0618207981818182,0.143089512442722,0.207743636363636,-0.0812687142609034,0.099868350313506,12.1245454545455,NA,NA
"743","2006-04-18",4,2006,NA,0.16455325,0.147140460660713,0.170546,0.0174127893392872,0.0454451315483414,10.445,NA,NA
"744","2006-04-19",4,2006,NA,0.234301577777778,0.205276959378878,0.207271444444444,0.0290246183988997,0.054807688658381,13.0411111111111,NA,NA
"745","2006-04-20",4,2006,NA,0.133463614285714,0.200824311686299,0.208050714285714,-0.0673606974005844,0.0395228702880395,12.7157142857143,NA,NA
"746","2006-04-21",4,2006,NA,0.209220076923077,0.277199061566624,0.286080615384615,-0.0679789846435474,0.0989196640179325,17.5461538461538,NA,NA
"747","2006-04-22",4,2006,NA,0.481437072727273,0.377172405803699,0.369537909090909,0.104264666923574,0.045958391468776,21.9518181818182,NA,NA
"748","2006-04-23",4,2006,NA,0.4412349125,0.320374739056611,0.308691125,0.120860173443389,0.118857170550774,18.08125,NA,NA
"749","2006-04-24",4,2006,NA,0.065421825,0.225643059845015,0.20389475,-0.160221234845015,0.0606821965564417,10.58,NA,NA
"750","2006-04-25",4,2006,NA,0.152393235714286,0.243924373791759,0.262338642857143,-0.0915311380774732,0.0792961914819817,13.9971428571429,NA,NA
"751","2006-04-26",4,2006,NA,0.313827542857143,0.310705819675653,0.376715857142857,0.00312172318148946,0.106438227664208,21.1028571428571,NA,NA
"752","2006-04-27",4,2006,NA,0.327577738461538,0.228324194271713,0.249431153846154,0.099253544189825,0.0711834461779761,13.9938461538462,NA,NA
"753","2006-04-28",4,2006,NA,0.105684,0.314458175921898,0.264563,-0.208774175921898,0.0954857726652947,16.74,NA,NA
"754","2006-04-30",4,2006,NA,0.173850872727273,0.179878882162244,0.222640636363636,-0.00602800943497081,0.0569519002685337,15.3181818181818,NA,NA
"755","2006-05-01",5,2006,NA,0.254395327272727,0.207995297970921,0.267276636363636,0.0464000293018059,0.0585084220619867,18.7090909090909,NA,NA
"756","2006-05-02",5,2006,NA,0.257350684615385,0.317727524829961,0.342350384615385,-0.0603768402145765,0.065151851552669,22.5069230769231,NA,NA
"757","2006-05-03",5,2006,NA,0.29285125,0.372952944856099,0.34068075,-0.0801016948560995,0.0604865784390886,21.4816666666667,NA,NA
"758","2006-05-04",5,2006,NA,0.257727945454545,0.417133241120929,0.340779,-0.159405295666383,0.133236888814181,21.1309090909091,NA,NA
"759","2006-05-05",5,2006,0.73239144802897,0.801388444444444,0.323560004942543,0.318460666666667,0.477828439501901,0.0783485579989697,19.7411111111111,0.121695759397902,0
"760","2006-05-06",5,2006,NA,0.232897481818182,0.239442316269749,0.258705636363636,-0.00654483445156728,0.0665170784132448,15.6763636363636,NA,NA
"761","2006-05-07",5,2006,NA,0.1183693,0.144255807413157,0.228342333333333,-0.0258865074131567,0.0461237557839028,13.6566666666667,NA,NA
"762","2006-05-08",5,2006,NA,0.187402788888889,0.199307658731493,0.322903777777778,-0.0119048698426044,0.0468171651971502,20.5323333333333,NA,NA
"763","2006-05-09",5,2006,NA,0.0864449,0.234254050213587,0.327309,-0.147809150213587,0.0576223911311051,22.7,NA,NA
"764","2006-05-11",5,2006,NA,0.167700625,0.173162334534221,0.245834,-0.00546170953422051,0.0823314280230168,18.7225,NA,NA
"765","2006-05-12",5,2006,NA,0.285668,0.345668530280761,0.287634090909091,-0.0600005302807606,0.0782551875996679,22.3809090909091,NA,NA
"766","2006-05-14",5,2006,NA,0.324501,0.535393274353595,0.382912,-0.210892274353595,0.0720469854728817,19.8133333333333,NA,NA
"767","2006-05-15",5,2006,NA,0.275060142857143,0.704351326456381,0.511256142857143,-0.429291183599238,0.109667684181163,20.9028571428571,NA,NA
"768","2006-05-16",5,2006,1.33973178273458,1.15911711764706,0.929140722663053,0.677150882352941,0.229976394984006,0.074600901501074,22.8535294117647,0.178957177134063,0.00404081632653061
"769","2006-05-17",5,2006,NA,0.592535542857143,0.792417083578479,0.713536071428571,-0.199881540721336,0.140634075982604,23.9121428571429,NA,NA
"770","2006-05-18",5,2006,NA,0.435538933333333,0.577491406328909,0.636093333333333,-0.141952472995576,0.109190235112501,21.5366666666667,NA,NA
"771","2006-05-20",5,2006,NA,0.626972,0.74295854806863,0.866515,-0.11598654806863,0.0877752037591582,29.91,NA,NA
"772","2006-05-21",5,2006,NA,0.437254545454545,0.425562570110853,0.645762090909091,0.0116919753436922,0.0934621129260293,24.61,NA,NA
"773","2006-05-22",5,2006,NA,0.38421875,0.325638586762739,0.541869625,0.0585801632372614,0.0739091855603785,21.75125,NA,NA
"774","2006-05-23",5,2006,NA,0.0536463,0.223593833159671,0.3349315,-0.169947533159671,0.0721600972629407,15.285,NA,NA
"775","2006-05-24",5,2006,NA,0.169769611111111,0.216989065874694,0.360346,-0.0472194547635824,0.0970871080663599,17.4311111111111,NA,NA
"776","2006-05-25",5,2006,NA,0.2596335,0.328582030715335,0.41252125,-0.0689485307153351,0.111942617078834,22.3775,NA,NA
"777","2006-05-26",5,2006,NA,0.43227,0.464883497924846,0.432736125,-0.0326134979248464,0.0843781089404597,24.845,NA,NA
"778","2006-05-27",5,2006,NA,0.504171777777778,0.399670944164938,0.382134222222222,0.10450083361284,0.133851044747163,22.6938888888889,NA,NA
"779","2006-05-28",5,2006,NA,0.488568666666667,0.350431220404337,0.312106555555556,0.138137446262329,0.0787288576139236,19.1274444444444,NA,NA
"780","2006-05-29",5,2006,NA,0.06884896,0.25390003947033,0.2630034,-0.18505107947033,0.0892864284128343,15.564,NA,NA
